Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
49736,Goetzville,MI,46.064734,-84.15477,-5,1,"46.064734, -84.15477"
75470,Petty,TX,33.60355,-95.81202,-6,1,"33.60355, -95.81202"
44483,Warren,OH,41.252748,-80.80773,-5,1,"41.252748, -80.80773"
54241,Two Rivers,WI,44.174245,-87.58613,-6,1,"44.174245, -87.58613"
56343,Kensington,MN,45.795887,-95.66742,-6,1,"45.795887, -95.66742"
56547,Glyndon,MN,46.884481,-96.56301,-6,1,"46.884481, -96.56301"
53274,Milwaukee,WI,43.017412,-87.569664,-6,1,"43.017412, -87.569664"
55069,Rush City,MN,45.690784,-92.96843,-6,1,"45.690784, -92.96843"
58225,Drayton,ND,48.593133,-97.22272,-6,1,"48.593133, -97.22272"
55412,Minneapolis,MN,45.027715,-93.30337,-6,1,"45.027715, -93.30337"
56063,Madison Lake,MN,44.204121,-93.81923,-6,1,"44.204121, -93.81923"
37870,Speedwell,TN,36.45491,-83.8546,-5,1,"36.45491, -83.8546"
75656,Hughes Springs,TX,32.998759,-94.61948,-6,1,"32.998759, -94.61948"
39054,Cary,MS,32.804592,-90.92611,-6,1,"32.804592, -90.92611"
65681,Lampe,MO,36.561455,-93.46715,-6,1,"36.561455, -93.46715"
44070,North Olmsted,OH,41.415097,-81.91436,-5,1,"41.415097, -81.91436"
70707,Gonzales,LA,30.204707,-90.869481,-6,1,"30.204707, -90.869481"
36037,Greenville,AL,31.8007,-86.60591,-6,1,"31.8007, -86.60591"
28454,Maple Hill,NC,34.676719,-77.65343,-5,1,"34.676719, -77.65343"
01093,Whately,MA,42.442673,-72.652511,-5,1,"42.442673, -72.652511"
12110,Latham,NY,42.74964,-73.76802,-5,1,"42.74964, -73.76802"
27098,Rural Hall,NC,36.027482,-80.20728,-5,1,"36.027482, -80.20728"
27830,Fremont,NC,35.552162,-77.9727,-5,1,"35.552162, -77.9727"
32535,Century,FL,30.969066,-87.30604,-6,1,"30.969066, -87.30604"
80231,Denver,CO,39.681687,-104.88338,-7,1,"39.681687, -104.88338"
35603,Decatur,AL,34.539072,-86.95732,-6,1,"34.539072, -86.95732"
14905,Elmira,NY,42.087824,-76.83686,-5,1,"42.087824, -76.83686"
04010,Brownfield,ME,43.938741,-70.90049,-5,1,"43.938741, -70.90049"
07480,West Milford,NJ,41.102569,-74.37047,-5,1,"41.102569, -74.37047"
20265,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
21057,Glen Arm,MD,39.454943,-76.49718,-5,1,"39.454943, -76.49718"
29941,Sheldon,SC,32.586005,-80.82739,-5,1,"32.586005, -80.82739"
30117,Carrollton,GA,33.588486,-85.1062,-5,1,"33.588486, -85.1062"
76259,Ponder,TX,33.187644,-97.29676,-6,1,"33.187644, -97.29676"
81432,Ridgway,CO,38.131449,-107.77322,-7,1,"38.131449, -107.77322"
80929,Colorado Springs,CO,38.831149,-104.65178,-7,1,"38.831149, -104.65178"
97850,La Grande,OR,45.32627,-118.08197,-8,1,"45.32627, -118.08197"
99634,Napakiak,AK,60.695049,-161.9909,-9,1,"60.695049, -161.9909"
94234,Sacramento,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
92342,Helendale,CA,34.761696,-117.33444,-8,1,"34.761696, -117.33444"
93016,Fillmore,CA,34.032383,-119.1343,-8,1,"34.032383, -119.1343"
97008,Beaverton,OR,45.46059,-122.80683,-8,1,"45.46059, -122.80683"
97862,Milton Freewater,OR,45.938511,-118.36952,-8,1,"45.938511, -118.36952"
11240,Brooklyn,NY,40.645099,-73.945032,-5,1,"40.645099, -73.945032"
11784,Selden,NY,40.869274,-73.04254,-5,1,"40.869274, -73.04254"
86330,Iron Springs,AZ,34.706724,-112.39773,-7,0,"34.706724, -112.39773"
12262,Albany,NY,42.614852,-73.970812,-5,1,"42.614852, -73.970812"
28693,Warrensville,NC,36.474746,-81.5371,-5,1,"36.474746, -81.5371"
29036,Chapin,SC,34.128998,-81.33822,-5,1,"34.128998, -81.33822"
29742,Sharon,SC,34.870127,-81.39136,-5,1,"34.870127, -81.39136"
55359,Maple Plain,MN,45.002212,-93.69319,-6,1,"45.002212, -93.69319"
29927,Hardeeville,SC,32.277216,-81.07847,-5,1,"32.277216, -81.07847"
57547,Long Valley,SD,43.501449,-101.51685,-7,1,"43.501449, -101.51685"
41862,Topmost,KY,37.357624,-82.79564,-5,1,"37.357624, -82.79564"
43103,Ashville,OH,39.720751,-82.94842,-5,1,"39.720751, -82.94842"
64624,Braymer,MO,39.581772,-93.79569,-6,1,"39.581772, -93.79569"
01867,Reading,MA,42.52585,-71.10993,-5,1,"42.52585, -71.10993"
67335,Cherryvale,KS,37.278991,-95.54722,-6,1,"37.278991, -95.54722"
59762,Wise River,MT,45.757767,-112.99552,-7,1,"45.757767, -112.99552"
57434,Conde,SD,45.175381,-98.08986,-6,1,"45.175381, -98.08986"
58438,Fessenden,ND,47.652764,-99.61938,-6,1,"47.652764, -99.61938"
99630,Mekoryuk,AK,60.364246,-166.28601,-9,1,"60.364246, -166.28601"
67276,Wichita,KS,37.693588,-97.480419,-6,1,"37.693588, -97.480419"
67953,Richfield,KS,37.23606,-101.83681,-6,1,"37.23606, -101.83681"
70757,Maringouin,LA,30.483791,-91.51619,-6,1,"30.483791, -91.51619"
69157,Purdum,NE,42.1088,-100.3151,-6,1,"42.1088, -100.3151"
95417,Branscomb,CA,39.670239,-123.64423,-8,1,"39.670239, -123.64423"
72042,De Witt,AR,34.283347,-91.32515,-6,1,"34.283347, -91.32515"
97524,Eagle Point,OR,42.484283,-122.74031,-8,1,"42.484283, -122.74031"
77964,Hallettsville,TX,29.369619,-96.86644,-6,1,"29.369619, -96.86644"
91321,Newhall,CA,34.377782,-118.51489,-8,1,"34.377782, -118.51489"
92275,Salton City,CA,33.289347,-115.9565,-8,1,"33.289347, -115.9565"
93744,Fresno,CA,36.746375,-119.639658,-8,1,"36.746375, -119.639658"
40312,Clay City,KY,37.846536,-83.9343,-5,1,"37.846536, -83.9343"
94924,Bolinas,CA,37.907675,-122.70201,-8,1,"37.907675, -122.70201"
43930,Hammondsville,OH,40.566375,-80.76929,-5,1,"40.566375, -80.76929"
82729,Sundance,WY,44.376421,-104.398,-7,1,"44.376421, -104.398"
74447,Okmulgee,OK,35.628612,-95.9734,-6,1,"35.628612, -95.9734"
36370,Pansey,AL,31.141962,-85.15675,-6,1,"31.141962, -85.15675"
36830,Auburn,AL,32.577135,-85.47282,-6,1,"32.577135, -85.47282"
85720,Tucson,AZ,31.970131,-111.890713,-7,0,"31.970131, -111.890713"
65770,Walnut Grove,MO,37.410221,-93.54065,-6,1,"37.410221, -93.54065"
71960,Norman,AR,34.480095,-93.72298,-6,1,"34.480095, -93.72298"
72935,Dyer,AR,35.478787,-94.11998,-6,1,"35.478787, -94.11998"
51034,Mapleton,IA,42.165283,-95.79109,-6,1,"42.165283, -95.79109"
44846,Milan,OH,41.306205,-82.60611,-5,1,"41.306205, -82.60611"
47837,Carbon,IN,39.625607,-87.11502,-5,0,"39.625607, -87.11502"
49960,Rockland,MI,46.739853,-89.18126,-5,1,"46.739853, -89.18126"
36855,Five Points,AL,33.046756,-85.30102,-6,1,"33.046756, -85.30102"
56334,Glenwood,MN,45.609555,-95.35104,-6,1,"45.609555, -95.35104"
37096,Linden,TN,35.61432,-87.87486,-6,1,"35.61432, -87.87486"
56587,Vergas,MN,46.64246,-95.83042,-6,1,"46.64246, -95.83042"
60548,Sandwich,IL,41.645393,-88.63052,-6,1,"41.645393, -88.63052"
58251,Larimore,ND,47.942137,-97.67455,-6,1,"47.942137, -97.67455"
57052,Olivet,SD,43.29183,-97.7082,-6,1,"43.29183, -97.7082"
52201,Ainsworth,IA,41.320371,-91.54755,-6,1,"41.320371, -91.54755"
49227,Allen,MI,41.956743,-84.76598,-5,1,"41.956743, -84.76598"
40386,Versailles,KY,38.021292,-84.745488,-5,1,"38.021292, -84.745488"
03846,Jackson,NH,44.166268,-71.18089,-5,1,"44.166268, -71.18089"
42123,Austin,KY,36.820727,-86.00112,-6,1,"36.820727, -86.00112"
54443,Junction City,WI,44.612879,-89.74163,-6,1,"44.612879, -89.74163"
07090,Westfield,NJ,40.649202,-74.34567,-5,1,"40.649202, -74.34567"
28785,Maggie Valley,NC,35.569047,-83.009416,-5,1,"35.569047, -83.009416"
07458,Saddle River,NJ,41.054568,-74.09616,-5,1,"41.054568, -74.09616"
30736,Ringgold,GA,34.916552,-85.14435,-5,1,"34.916552, -85.14435"
07832,Columbia,NJ,40.92976,-75.06193,-5,1,"40.92976, -75.06193"
31699,Valdosta,GA,30.965263,-83.19316,-5,1,"30.965263, -83.19316"
16682,Sproul,PA,40.271645,-78.45919,-5,1,"40.271645, -78.45919"
32114,Daytona Beach,FL,29.204009,-81.03602,-5,1,"29.204009, -81.03602"
24841,Havaco,WV,37.405828,-81.576548,-5,1,"37.405828, -81.576548"
20138,Calverton,VA,38.630238,-77.67295,-5,1,"38.630238, -77.67295"
26461,Wilsonburg,WV,39.285204,-80.385344,-5,1,"39.285204, -80.385344"
12962,Morrisonville,NY,44.711769,-73.58219,-5,1,"44.711769, -73.58219"
14857,Lakemont,NY,42.515233,-76.92063,-5,1,"42.515233, -76.92063"
12824,Diamond Point,NY,43.50964,-73.69776,-5,1,"43.50964, -73.69776"
13102,McLean,NY,42.554215,-76.292723,-5,1,"42.554215, -76.292723"
78144,Panna Maria,TX,28.954252,-97.89674,-6,1,"28.954252, -97.89674"
03249,Laconia,NH,43.555878,-71.398521,-5,1,"43.555878, -71.398521"
53916,Beaver Dam,WI,43.456814,-88.84058,-6,1,"43.456814, -88.84058"
93381,Bakersfield,CA,35.294405,-118.905173,-8,1,"35.294405, -118.905173"
52254,Lost Nation,IA,41.950398,-90.8085,-6,1,"41.950398, -90.8085"
72016,Bigelow,AR,34.993579,-92.62183,-6,1,"34.993579, -92.62183"
53536,Evansville,WI,42.772516,-89.2802,-6,1,"42.772516, -89.2802"
56628,Bigfork,MN,47.667203,-93.58773,-6,1,"47.667203, -93.58773"
55392,Navarre,MN,45.015914,-93.47188,-6,1,"45.015914, -93.47188"
56019,Comfrey,MN,44.11754,-94.88998,-6,1,"44.11754, -94.88998"
62553,Oconee,IL,39.279357,-89.10462,-6,1,"39.279357, -89.10462"
60941,Herscher,IL,41.05113,-88.08957,-6,1,"41.05113, -88.08957"
72616,Berryville,AR,36.350821,-93.56324,-6,1,"36.350821, -93.56324"
62245,Germantown,IL,38.554515,-89.5631,-6,1,"38.554515, -89.5631"
64496,Watson,MO,40.497797,-95.63121,-6,1,"40.497797, -95.63121"
78330,Agua Dulce,TX,27.782267,-97.90134,-6,1,"27.782267, -97.90134"
33346,Fort Lauderdale,FL,26.145724,-80.448254,-5,1,"26.145724, -80.448254"
62769,Springfield,IL,39.749457,-89.606017,-6,1,"39.749457, -89.606017"
49874,Powers,MI,45.693128,-87.50966,-6,1,"45.693128, -87.50966"
50142,Le Grand,IA,42.00533,-92.77525,-6,1,"42.00533, -92.77525"
56573,Perham,MN,46.607429,-95.55911,-6,1,"46.607429, -95.55911"
50574,Pocahontas,IA,42.724938,-94.68365,-6,1,"42.724938, -94.68365"
73079,Pocasset,OK,35.210855,-98.01195,-6,1,"35.210855, -98.01195"
54494,Wisconsin Rapids,WI,44.373468,-89.78761,-6,1,"44.373468, -89.78761"
72006,Augusta,AR,35.251768,-91.35603,-6,1,"35.251768, -91.35603"
56712,Angus,MN,48.071847,-96.74918,-6,1,"48.071847, -96.74918"
97230,Portland,OR,45.539473,-122.50488,-8,1,"45.539473, -122.50488"
45374,Troy,OH,40.03997,-84.229799,-5,1,"40.03997, -84.229799"
80731,Haxtun,CO,40.593911,-102.58831,-7,1,"40.593911, -102.58831"
40468,Perryville,KY,37.65487,-84.98037,-5,1,"37.65487, -84.98037"
90507,Torrance,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
30178,Taylorsville,GA,34.113826,-84.97274,-5,1,"34.113826, -84.97274"
94235,Sacramento,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
33827,Babson Park,FL,27.826864,-81.53291,-5,1,"27.826864, -81.53291"
29045,Elgin,SC,34.1699,-80.81448,-5,1,"34.1699, -80.81448"
46852,Fort Wayne,IN,41.093763,-85.070713,-5,0,"41.093763, -85.070713"
29485,Summerville,SC,32.983408,-80.17627,-5,1,"32.983408, -80.17627"
37643,Elizabethton,TN,36.355251,-82.18843,-5,1,"36.355251, -82.18843"
30564,Murrayville,GA,34.466226,-83.88442,-5,1,"34.466226, -83.88442"
36515,Carlton,AL,31.375467,-87.78506,-6,1,"31.375467, -87.78506"
17356,Red Lion,PA,39.90035,-76.59778,-5,1,"39.90035, -76.59778"
40524,Lexington,KY,38.028269,-84.471505,-5,1,"38.028269, -84.471505"
19091,Media,PA,39.934047,-75.405987,-5,1,"39.934047, -75.405987"
06337,Glasgo,CT,41.559873,-71.889199,-5,1,"41.559873, -71.889199"
46154,Maxwell,IN,39.856763,-85.768357,-5,0,"39.856763, -85.768357"
11568,Old Westbury,NY,40.787368,-73.60119,-5,1,"40.787368, -73.60119"
31723,Blakely,GA,31.334337,-84.94899,-5,1,"31.334337, -84.94899"
47997,Yeoman,IN,40.667985,-86.7225,-5,0,"40.667985, -86.7225"
92145,San Diego,CA,32.889139,-117.100486,-8,1,"32.889139, -117.100486"
48767,Unionville,MI,43.645608,-83.46527,-5,1,"43.645608, -83.46527"
93291,Visalia,CA,36.351009,-119.33655,-8,1,"36.351009, -119.33655"
48805,Okemos,MI,42.599184,-84.371973,-5,1,"42.599184, -84.371973"
45430,Dayton,OH,39.710787,-84.08192,-5,1,"39.710787, -84.08192"
98045,North Bend,WA,47.483057,-121.73254,-8,1,"47.483057, -121.73254"
98065,Snoqualmie,WA,47.530639,-121.83053,-8,1,"47.530639, -121.83053"
98296,Snohomish,WA,47.846083,-122.11068,-8,1,"47.846083, -122.11068"
36571,Saraland,AL,30.831636,-88.09386,-6,1,"30.831636, -88.09386"
37410,Chattanooga,TN,35.002342,-85.31407,-5,1,"35.002342, -85.31407"
03235,Franklin,NH,43.444456,-71.66034,-5,1,"43.444456, -71.66034"
50464,Plymouth,IA,43.248524,-93.09976,-6,1,"43.248524, -93.09976"
04862,Union,ME,44.240765,-69.27048,-5,1,"44.240765, -69.27048"
50582,Rutland,IA,42.778791,-94.29535,-6,1,"42.778791, -94.29535"
06153,Hartford,CT,41.791776,-72.718832,-5,1,"41.791776, -72.718832"
07405,Butler,NJ,40.99313,-74.35893,-5,1,"40.99313, -74.35893"
52064,Miles,IA,42.092925,-90.3107,-6,1,"42.092925, -90.3107"
52405,Cedar Rapids,IA,41.980283,-91.70835,-6,1,"41.980283, -91.70835"
53089,Sussex,WI,43.14004,-88.22641,-6,1,"43.14004, -88.22641"
88253,Lake Arthur,NM,32.954421,-104.45187,-7,1,"32.954421, -104.45187"
90035,Los Angeles,CA,34.05266,-118.38531,-8,1,"34.05266, -118.38531"
41073,Bellevue,KY,39.103011,-84.47987,-5,1,"39.103011, -84.47987"
91906,Campo,CA,32.664307,-116.46513,-8,1,"32.664307, -116.46513"
38848,Greenwood Springs,MS,33.924023,-88.29002,-6,1,"33.924023, -88.29002"
38854,McCondy,MS,33.906827,-88.955351,-6,1,"33.906827, -88.955351"
21009,Abingdon,MD,39.473899,-76.2983,-5,1,"39.473899, -76.2983"
59273,Vandalia,MT,48.330241,-106.609665,-7,1,"48.330241, -106.609665"
50207,New Sharon,IA,41.445018,-92.64823,-6,1,"41.445018, -92.64823"
32060,Live Oak,FL,30.285127,-83.04106,-5,1,"30.285127, -83.04106"
37617,Blountville,TN,36.534729,-82.37229,-5,1,"36.534729, -82.37229"
97063,Tygh Valley,OR,45.262423,-121.23304,-8,1,"45.262423, -121.23304"
46222,Indianapolis,IN,39.786793,-86.21093,-5,0,"39.786793, -86.21093"
38351,Lexington,TN,35.658409,-88.40535,-6,1,"35.658409, -88.40535"
27525,Franklinton,NC,36.104866,-78.45893,-5,1,"36.104866, -78.45893"
24250,Fort Blackmore,VA,36.759614,-82.59473,-5,1,"36.759614, -82.59473"
71073,Sibley,LA,32.535107,-93.30297,-6,1,"32.535107, -93.30297"
12461,Olivebridge,NY,41.912356,-74.24724,-5,1,"41.912356, -74.24724"
13408,Morrisville,NY,42.923334,-75.66314,-5,1,"42.923334, -75.66314"
13470,Stratford,NY,43.180412,-74.66524,-5,1,"43.180412, -74.66524"
06088,East Windsor,CT,41.908464,-72.60547,-5,1,"41.908464, -72.60547"
07421,Hewitt,NJ,41.173445,-74.37404,-5,1,"41.173445, -74.37404"
15632,Export,PA,40.430632,-79.61837,-5,1,"40.430632, -79.61837"
16299,South Buffalo,PA,40.755638,-79.651602,-5,1,"40.755638, -79.651602"
61769,Saunemin,IL,40.885397,-88.39957,-6,1,"40.885397, -88.39957"
83733,Boise,ID,43.459855,-116.243984,-7,1,"43.459855, -116.243984"
92685,Westminster,CA,33.640302,-117.769442,-8,1,"33.640302, -117.769442"
48037,Southfield,MI,42.567543,-83.149978,-5,1,"42.567543, -83.149978"
78470,Corpus Christi,TX,27.777,-97.463213,-6,1,"27.777, -97.463213"
48097,Yale,MI,43.131709,-82.81411,-5,1,"43.131709, -82.81411"
64494,Union Star,MO,39.981974,-94.60288,-6,1,"39.981974, -94.60288"
48649,Oakley,MI,43.150386,-84.1976,-5,1,"43.150386, -84.1976"
67505,South Hutchinson,KS,38.027185,-97.93976,-6,1,"38.027185, -97.93976"
19886,Wilmington,DE,39.564499,-75.597047,-5,1,"39.564499, -75.597047"
29540,Darlington,SC,34.388055,-79.89135,-5,1,"34.388055, -79.89135"
21635,Galena,MD,39.349536,-75.85332,-5,1,"39.349536, -75.85332"
21774,New Market,MD,39.408627,-77.28676,-5,1,"39.408627, -77.28676"
22451,Dogue,VA,38.271077,-77.17261,-5,1,"38.271077, -77.17261"
12821,Comstock,NY,43.461692,-73.40197,-5,1,"43.461692, -73.40197"
23664,Hampton,VA,37.056778,-76.29373,-5,1,"37.056778, -76.29373"
13353,Hoffmeister,NY,43.392434,-74.72675,-5,1,"43.392434, -74.72675"
12032,Caroga Lake,NY,43.158567,-74.49646,-5,1,"43.158567, -74.49646"
12485,Tannersville,NY,42.199479,-74.12514,-5,1,"42.199479, -74.12514"
50066,Dawson,IA,41.827287,-94.21237,-6,1,"41.827287, -94.21237"
13083,Lacona,NY,43.647881,-76.0167,-5,1,"43.647881, -76.0167"
48449,Lennon,MI,42.988946,-83.94468,-5,1,"42.988946, -83.94468"
24211,Abingdon,VA,36.657812,-81.96207,-5,1,"36.657812, -81.96207"
20609,Avenue,MD,38.268558,-76.75084,-5,1,"38.268558, -76.75084"
20827,Bethesda,MD,39.143979,-77.207617,-5,1,"39.143979, -77.207617"
35221,Birmingham,AL,33.450267,-86.8965,-6,1,"33.450267, -86.8965"
24131,Paint Bank,VA,37.562902,-80.2538,-5,1,"37.562902, -80.2538"
37356,Monteagle,TN,35.238756,-85.82911,-6,1,"35.238756, -85.82911"
04408,Aurora,ME,44.87332,-68.23311,-5,1,"44.87332, -68.23311"
06277,Thompson,CT,41.972782,-71.83969,-5,1,"41.972782, -71.83969"
15237,Pittsburgh,PA,40.552768,-80.03227,-5,1,"40.552768, -80.03227"
27539,Apex,NC,35.681429,-78.782556,-5,1,"35.681429, -78.782556"
17032,Halifax,PA,40.48358,-76.8727,-5,1,"40.48358, -76.8727"
10452,Bronx,NY,40.838745,-73.92234,-5,1,"40.838745, -73.92234"
00981,Carolina,PR,18.410462,-66.060533,-4,0,"18.410462, -66.060533"
01654,Worcester,MA,42.364807,-71.896868,-5,1,"42.364807, -71.896868"
02576,West Wareham,MA,41.776042,-70.75783,-5,1,"41.776042, -70.75783"
17767,Salona,PA,41.084417,-77.46288,-5,1,"41.084417, -77.46288"
18353,Saylorsburg,PA,40.906654,-75.35881,-5,1,"40.906654, -75.35881"
93707,Fresno,CA,36.746375,-119.639658,-8,1,"36.746375, -119.639658"
32773,Sanford,FL,28.769173,-81.27631,-5,1,"28.769173, -81.27631"
84510,Aneth,UT,37.198216,-109.11245,-7,1,"37.198216, -109.11245"
35763,Owens Cross Roads,AL,34.624533,-86.47069,-6,1,"34.624533, -86.47069"
25202,Tornado,WV,38.327452,-81.84485,-5,1,"38.327452, -81.84485"
77083,Houston,TX,29.691714,-95.64978,-6,1,"29.691714, -95.64978"
53094,Watertown,WI,43.170606,-88.73058,-6,1,"43.170606, -88.73058"
55936,Grand Meadow,MN,43.715085,-92.57812,-6,1,"43.715085, -92.57812"
65657,Garrison,MO,36.839078,-93.00809,-6,1,"36.839078, -93.00809"
69036,Lebanon,NE,40.056031,-100.28026,-6,1,"40.056031, -100.28026"
59626,Helena,MT,47.184233,-112.330214,-7,1,"47.184233, -112.330214"
61044,Kent,IL,42.320303,-89.91237,-6,1,"42.320303, -89.91237"
04260,New Gloucester,ME,43.957375,-70.29488,-5,1,"43.957375, -70.29488"
62677,Pleasant Plains,IL,39.847253,-89.88059,-6,1,"39.847253, -89.88059"
48126,Dearborn,MI,42.333787,-83.18179,-5,1,"42.333787, -83.18179"
05356,West Dover,VT,42.952974,-72.87237,-5,1,"42.952974, -72.87237"
06379,Pawcatuck,CT,41.375701,-71.84876,-5,1,"41.375701, -71.84876"
20222,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
48353,Hartland,MI,42.644709,-83.71792,-5,1,"42.644709, -83.71792"
48505,Flint,MI,43.062076,-83.69728,-5,1,"43.062076, -83.69728"
16637,East Freedom,PA,40.34068,-78.43301,-5,1,"40.34068, -78.43301"
48734,Frankenmuth,MI,43.340413,-83.74123,-5,1,"43.340413, -83.74123"
50591,Thor,IA,42.684486,-94.05446,-6,1,"42.684486, -94.05446"
23289,Richmond,VA,37.531296,-77.416103,-5,1,"37.531296, -77.416103"
81043,Hartman,CO,38.119932,-102.21952,-7,1,"38.119932, -102.21952"
11767,Nesconset,NY,40.842962,-73.14303,-5,1,"40.842962, -73.14303"
81131,Crestone,CO,37.945768,-105.69706,-7,1,"37.945768, -105.69706"
13424,Oriskany,NY,43.158258,-75.34281,-5,1,"43.158258, -75.34281"
87364,Sheep Springs,NM,36.119846,-108.71665,-7,1,"36.119846, -108.71665"
27965,Poplar Branch,NC,36.273428,-75.87867,-5,1,"36.273428, -75.87867"
89826,Jarbidge,NV,41.905845,-115.43542,-8,1,"41.905845, -115.43542"
48861,Mulliken,MI,42.733673,-84.92575,-5,1,"42.733673, -84.92575"
97229,Portland,OR,45.540967,-122.81728,-8,1,"45.540967, -122.81728"
36626,Mobile,AL,30.658865,-88.177975,-6,1,"30.658865, -88.177975"
77097,Houston,TX,29.83399,-95.434241,-6,1,"29.83399, -95.434241"
38355,Medina,TN,35.795399,-88.77185,-6,1,"35.795399, -88.77185"
64636,Coffey,MO,40.109791,-93.98136,-6,1,"40.109791, -93.98136"
67069,Ninnescah,KS,37.5731,-98.23619,-6,1,"37.5731, -98.23619"
33840,Eaton Park,FL,28.084383,-81.5415,-5,1,"28.084383, -81.5415"
68139,Omaha,NE,41.291736,-96.171104,-6,1,"41.291736, -96.171104"
68303,Alexandria,NE,40.247793,-97.41164,-6,1,"40.247793, -97.41164"
68365,Grafton,NE,40.627475,-97.72408,-6,1,"40.627475, -97.72408"
47586,Tell City,IN,37.971622,-86.73903,-5,0,"37.971622, -86.73903"
56140,Ihlen,MN,43.907841,-96.36802,-6,1,"43.907841, -96.36802"
74644,Marland,OK,36.554757,-97.14483,-6,1,"36.554757, -97.14483"
75941,Diboll,TX,31.195633,-94.77725,-6,1,"31.195633, -94.77725"
43330,Kirby,OH,40.813023,-83.419606,-5,1,"40.813023, -83.419606"
80045,Aurora,CO,39.746736,-104.838361,-7,1,"39.746736, -104.838361"
40755,Pittsburg,KY,37.167752,-84.116614,-5,1,"37.167752, -84.116614"
59736,Jackson,MT,45.26938,-113.35533,-7,1,"45.26938, -113.35533"
57211,Cleveland,SD,44.543593,-97.358948,-6,1,"44.543593, -97.358948"
01069,Palmer,MA,42.176401,-72.32646,-5,1,"42.176401, -72.32646"
58845,Grenora,ND,48.629988,-103.93903,-6,1,"48.629988, -103.93903"
93584,Lancaster,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
78351,Driscoll,TX,27.672549,-97.75105,-6,1,"27.672549, -97.75105"
79788,Wickett,TX,31.569032,-103.00689,-6,1,"31.569032, -103.00689"
96717,Hauula,HI,21.60625,-157.90949,-10,0,"21.60625, -157.90949"
63020,De Soto,MO,38.120303,-90.55426,-6,1,"38.120303, -90.55426"
77869,Navasota,TX,30.65212,-96.341012,-6,1,"30.65212, -96.341012"
78061,Pearsall,TX,28.888468,-99.09005,-6,1,"28.888468, -99.09005"
93927,Greenfield,CA,36.300819,-121.2904,-8,1,"36.300819, -121.2904"
88028,Cliff,NM,32.53667,-108.327898,-7,1,"32.53667, -108.327898"
13201,Syracuse,NY,43.02143,-76.197701,-5,1,"43.02143, -76.197701"
07950,Morris Plains,NJ,40.842399,-74.48223,-5,1,"40.842399, -74.48223"
03811,Atkinson,NH,42.836245,-71.16246,-5,1,"42.836245, -71.16246"
24961,Neola,WV,37.975595,-80.426874,-5,1,"37.975595, -80.426874"
06128,East Hartford,CT,41.791776,-72.718832,-5,1,"41.791776, -72.718832"
14813,Belmont,NY,42.238994,-78.01907,-5,1,"42.238994, -78.01907"
15212,Pittsburgh,PA,40.460669,-80.01144,-5,1,"40.460669, -80.01144"
12811,Bakers Mills,NY,43.62422,-74.061201,-5,1,"43.62422, -74.061201"
16322,Endeavor,PA,41.626321,-79.3633,-5,1,"41.626321, -79.3633"
30667,Stephens,GA,33.784316,-83.16666,-5,1,"33.784316, -83.16666"
03688,Lebanon,ME,43.341381,-70.955693,-5,1,"43.341381, -70.955693"
31539,Hazlehurst,GA,31.844772,-82.59809,-5,1,"31.844772, -82.59809"
14714,Black Creek,NY,42.279786,-78.23769,-5,1,"42.279786, -78.23769"
75903,Lufkin,TX,31.276647,-94.56759,-6,1,"31.276647, -94.56759"
83632,Indian Valley,ID,44.554347,-116.4388,-7,1,"44.554347, -116.4388"
78071,Three Rivers,TX,28.492487,-98.1764,-6,1,"28.492487, -98.1764"
18214,Barnesville,PA,40.811198,-76.06652,-5,1,"40.811198, -76.06652"
19143,Philadelphia,PA,39.944162,-75.22718,-5,1,"39.944162, -75.22718"
19144,Philadelphia,PA,40.034111,-75.17203,-5,1,"40.034111, -75.17203"
18964,Souderton,PA,40.305176,-75.325,-5,1,"40.305176, -75.325"
29424,Charleston,SC,32.783076,-79.93701,-5,1,"32.783076, -79.93701"
